video_id,song_title,channel_name,original_title,audio_file
HP-nZyI1gxY,Boig_Per_Tu,Sau - Topic,Boig Per Tu,HP-nZyI1gxY_Boig_Per_Tu.mp3
vzvajuBnljg,Ara_Som_Gegants,Joan Dausà,Ara Som Gegants,vzvajuBnljg_Ara_Som_Gegants.mp3
m9TQoxifaS0,Lax_'n'_Busto_Cada_cop,discmedilaxnbusto,Lax 'n' Busto - Cada cop,m9TQoxifaS0_Lax_'n'_Busto_Cada_cop.mp3
_sUX2nL1_p0,Lax_'n'_Busto_Emiliano_Zapata,discmedilaxnbusto,Lax 'n' Busto - Emiliano Zapata,_sUX2nL1_p0_Lax_'n'_Busto_Emiliano_Zapata.mp3
Hd0cN9HZIK8,",_Judit_Neddermann_Gotta_Be_Patient_(Confination_Song_VI)",STAY HOMAS,"STAY HOMAS, Judit Neddermann - Gotta Be Patient (Confination Song VI)","Hd0cN9HZIK8_,_Judit_Neddermann_Gotta_Be_Patient_(Confination_Song_VI).mp3"
QtjuAPR55IY,XAVI_SARRIÀ_Quan_ens_tornem_a_abraçar_(des_de_casa),Xavi Sarrià,XAVI SARRIÀ - Quan ens tornem a abraçar (des de casa),QtjuAPR55IY_XAVI_SARRIÀ_Quan_ens_tornem_a_abraçar_(des_de_casa).mp3
CkHA_P-eKEk,"-_Al_final_tot_anirà_bé_[Venim_de_Lluny,_2018]",Doctor Prats,"Doctor Prats - Al final tot anirà bé [Venim de Lluny, 2018]","CkHA_P-eKEk_-_Al_final_tot_anirà_bé_[Venim_de_Lluny,_2018].mp3"
61SYL7CKrkY,LAX'N'BUSTO_Dolça_és_la_sal_(_cover)_🤘🎶,Joan Lorente,LAX'N'BUSTO - Dolça és la sal - (Joan Lorente cover) 🤘🎶,61SYL7CKrkY_LAX'N'BUSTO_Dolça_és_la_sal_(_cover)_🤘🎶.mp3
TwBmSjcqoyc,"-_Punt_de_partida_(Àlbum_Complet)_música_catalana,_rock_català,_música_en_català",Joan Lorente,"Joan Lorente - Punt de partida (Àlbum Complet) música catalana, rock català, música en català","TwBmSjcqoyc_-_Punt_de_partida_(Àlbum_Complet)_música_catalana,_rock_català,_música_en_català.mp3"
UHgQxkt2O54,VOLCANS_DE_BUHOS_A_LA_MERCÈ_2019_AMB_MIKI,Buhos Oficial,VOLCANS DE BUHOS A LA MERCÈ 2019 AMB MIKI,UHgQxkt2O54_VOLCANS_DE_BUHOS_A_LA_MERCÈ_2019_AMB_MIKI.mp3
0eWQvWOTCGM,Una_Lluna_a_l'Aigua,Txarango Oficial,Una Lluna a l'Aigua,0eWQvWOTCGM_Una_Lluna_a_l'Aigua.mp3
zRG2KSJZdRk,Lax'n'Busto_Ft._Pemi_Fortuny_Mai_Diguis_Mai_a_un_Mai_En_Directe_Razz_2016,RGBSuports,Lax'n'Busto Ft. Pemi Fortuny - Mai Diguis Mai a un Mai - En Directe Razz 2016,zRG2KSJZdRk_Lax'n'Busto_Ft._Pemi_Fortuny_Mai_Diguis_Mai_a_un_Mai_En_Directe_Razz_2016.mp3
tgrorbyw54Y,SAU_Només_Ho_Faig_Per_Tu_(_cover)_i_Homenatge_a_Carles_Sabater_♥️🎶🎙️,Joan Lorente,SAU - Només Ho Faig Per Tu  (Joan Lorente cover) i Homenatge a Carles Sabater ♥️🎶🎙️,tgrorbyw54Y_SAU_Només_Ho_Faig_Per_Tu_(_cover)_i_Homenatge_a_Carles_Sabater_♥️🎶🎙️.mp3
3A0vqg1WuhI,Txarango_Mil_ocells_(feat._Jarabe_de_Palo)_(Audio_Oficial),Txarango Oficial,Txarango - Mil ocells (feat. Jarabe de Palo) (Audio Oficial),3A0vqg1WuhI_Txarango_Mil_ocells_(feat._Jarabe_de_Palo)_(Audio_Oficial).mp3
BMAY7agcqLM,Txarango_a_la_deriva_(_cover)🤘😁🎸🎶🎉_de_vent_i_ales,Joan Lorente,Txarango a la deriva (Joan Lorente cover)🤘😁🎸🎶🎉  de vent i ales,BMAY7agcqLM_Txarango_a_la_deriva_(_cover)🤘😁🎸🎶🎉_de_vent_i_ales.mp3
BX5mDkEju9U,Macaco_Barcelona_Torna,MACACO,Macaco - Barcelona Torna,BX5mDkEju9U_Macaco_Barcelona_Torna.mp3
HNLsjUVeu5A,"SENSE_TU_LA_VIDA_SEGUEIX_(Música_en_català,_rock_català,_música_catalana_2023)",Joan Lorente,"SENSE TU LA VIDA SEGUEIX - Joan Lorente (Música en català, rock català, música catalana 2023)","HNLsjUVeu5A_SENSE_TU_LA_VIDA_SEGUEIX_(Música_en_català,_rock_català,_música_catalana_2023).mp3"
cIQIoV0shQc,Buhos_NEN_DELS_80_(_cover)_música_catalana_2022_Bola_de_drac_en_català_Arale,Joan Lorente,Buhos NEN DELS 80 (Joan Lorente cover) música catalana 2022 Bola de drac en català Arale,cIQIoV0shQc_Buhos_NEN_DELS_80_(_cover)_música_catalana_2022_Bola_de_drac_en_català_Arale.mp3
_JOHNyGPKW0,[Private_video],,[Private video],_JOHNyGPKW0_[Private_video].mp3
UeTU6bX-pW0,Joan_Masdéu_No_en_tens_prou_(Videoclip_Oficial),Satélite K,Joan Masdéu - No en tens prou (Videoclip Oficial),UeTU6bX-pW0_Joan_Masdéu_No_en_tens_prou_(Videoclip_Oficial).mp3
j-mN6outVj4,-_Punyals_a_l'esquena_(video_lyric),Sinergia,Sinergia - Punyals a l'esquena (video lyric),j-mN6outVj4_-_Punyals_a_l'esquena_(video_lyric).mp3
3W4KTFb9i8k,Els_Amics_De_Les_Arts_No_Sé_Com_T´ho_Fas,Els Amics de les Arts,Els Amics De Les Arts - No Sé Com T´ho Fas,3W4KTFb9i8k_Els_Amics_De_Les_Arts_No_Sé_Com_T´ho_Fas.mp3
kbgh2NsRWns,Tornaràs_Feat._Albert_(ITACA_BAND),Emboirats,Tornaràs - Emboirats Feat. Albert (ITACA BAND),kbgh2NsRWns_Tornaràs_Feat._Albert_(ITACA_BAND).mp3
tR0fUafMChI,AIGUA_I_SAL_SAM_RAMOS,Sam Ramos  Music,AIGUA I SAL - SAM RAMOS,tR0fUafMChI_AIGUA_I_SAL_SAM_RAMOS.mp3
h4RhwDrA6F8,Tot_el_cos_+_Ariox_(lyric_video),paunezz,Tot el cos - paunezz + Ariox (lyric video),h4RhwDrA6F8_Tot_el_cos_+_Ariox_(lyric_video).mp3
A1uoNApon2o,-_'La_Sortida_feat._Miki_Núñez'_(Videoclip_Oficial),Sense Sal,Sense Sal - 'La Sortida feat. Miki Núñez' (Videoclip Oficial),A1uoNApon2o_-_'La_Sortida_feat._Miki_Núñez'_(Videoclip_Oficial).mp3
fWNqMjAVNto,Suu_Lligar_no_és_lo_teu,SUU,Suu - Lligar no és lo teu,fWNqMjAVNto_Suu_Lligar_no_és_lo_teu.mp3
8c4RJQKGpk0,-_Només_Vull_Amor_Ft._FEZE,Siderland,Siderland - Només Vull Amor Ft. FEZE,8c4RJQKGpk0_-_Només_Vull_Amor_Ft._FEZE.mp3
RcccX6cNZFA,David_Rosell_Flor_Blanca,U98 MUSIC,David Rosell - Flor Blanca,RcccX6cNZFA_David_Rosell_Flor_Blanca.mp3
ACYQmRruLBI,Txarango_Les_coses_senzilles_(Audio_Oficial),Txarango Oficial,Txarango - Les coses senzilles (Audio Oficial),ACYQmRruLBI_Txarango_Les_coses_senzilles_(Audio_Oficial).mp3
ijCUqwwHhj8,-_Un_Dia,Joan Garrido,Joan Garrido - Un Dia,ijCUqwwHhj8_-_Un_Dia.mp3
su3ccDpZwVs,Lexu's_No_hi_ha_problemes_DISC_LA_VIDA_PERFECTA,LEXU'S,Lexu's - No hi ha problemes DISC: LA VIDA PERFECTA,su3ccDpZwVs_Lexu's_No_hi_ha_problemes_DISC_LA_VIDA_PERFECTA.mp3
dNKD_nWDs2A,Miquel_Abras_Ara_que_ets_ocell,U98 MUSIC,Miquel Abras - Ara que ets ocell,dNKD_nWDs2A_Miquel_Abras_Ara_que_ets_ocell.mp3
weIOo1rnc2o,ARA_SOM_GEGANTS_JOAN_DAUSÀ_(ÀLBUM_COMPLET),Joan Dausà,ARA SOM GEGANTS - JOAN DAUSÀ (ÀLBUM COMPLET),weIOo1rnc2o_ARA_SOM_GEGANTS_JOAN_DAUSÀ_(ÀLBUM_COMPLET).mp3
duClpiYHz3U,-_Deixa't_Anar_(Videoclip_Oficial),Primera Cita,Primera Cita - Deixa't Anar (Videoclip Oficial),duClpiYHz3U_-_Deixa't_Anar_(Videoclip_Oficial).mp3
B4fcnGJeXnE,&_Txarango_Crida_Videoclip_Oficial,Segonamà,Segonamà & Txarango - Crida | Videoclip Oficial,B4fcnGJeXnE_&_Txarango_Crida_Videoclip_Oficial.mp3
c0crViOatDA,"CULTRUM_Fills_de_la_lluna_(Avui,_2021)",Cultrum,"CULTRUM - Fills de la lluna (Avui, 2021)","c0crViOatDA_CULTRUM_Fills_de_la_lluna_(Avui,_2021).mp3"
LerDywh0hbc,VIENNA_PER_UN_GRAPAT_DE_DÒLARS_(2020),Vienna grup,VIENNA - PER UN GRAPAT DE DÒLARS  (2020),LerDywh0hbc_VIENNA_PER_UN_GRAPAT_DE_DÒLARS_(2020).mp3
RgFStH3rm1I,POKERS_VIURE_DISC_EL_QUE_NO_ES_POT_EXPLICAR,Crea Music,POKERS - VIURE - DISC: EL QUE NO ES POT EXPLICAR,RgFStH3rm1I_POKERS_VIURE_DISC_EL_QUE_NO_ES_POT_EXPLICAR.mp3
wWyzMsK4xAk,Eric_Fuentes_Amb_l'aigua_al_coll,bcoredisc,Eric Fuentes Amb l'aigua al coll,wWyzMsK4xAk_Eric_Fuentes_Amb_l'aigua_al_coll.mp3
0VE7OW-zrFo,-_L'Univers_als_teus_ulls_[videoclip_oficial],Lu Rois,Lu Rois - L'Univers als teus ulls [videoclip oficial],0VE7OW-zrFo_-_L'Univers_als_teus_ulls_[videoclip_oficial].mp3
rA5j6e7YC_s,Coloma_Bertran_i_JU_Cançó_de_bressol_(Directe),ColomaBertran,Coloma Bertran i JU | Cançó de bressol (Directe),rA5j6e7YC_s_Coloma_Bertran_i_JU_Cançó_de_bressol_(Directe).mp3
S7Y-OAasfjQ,NUC_ALLÒ_QUE_VOLÍEM_FER_(VIDEOCLIP_OFICIAL),Nuc Oficial,NUC - ALLÒ QUE VOLÍEM FER (VIDEOCLIP OFICIAL),S7Y-OAasfjQ_NUC_ALLÒ_QUE_VOLÍEM_FER_(VIDEOCLIP_OFICIAL).mp3
b_TBL226ENY,La_mesura_de_la_passió,Gemma Humet - Topic,La mesura de la passió,b_TBL226ENY_La_mesura_de_la_passió.mp3
vqhQzYBgczw,xicu_sol_(feat._Júlia_Serrasolsas_Videoclip_Oficial),Satélite K,xicu - sol (feat. Júlia Serrasolsas | Videoclip Oficial),vqhQzYBgczw_xicu_sol_(feat._Júlia_Serrasolsas_Videoclip_Oficial).mp3
doiPfBjTBps,PAU_VALLVÉ_Mori_l'odi,Pau Vallvé,PAU VALLVÉ - Mori l'odi,doiPfBjTBps_PAU_VALLVÉ_Mori_l'odi.mp3
qnd79tROD4c,El_Virolai-,Elisabet Raspall,El Virolai- Elisabet Raspall,qnd79tROD4c_El_Virolai-.mp3
rPJW55_Lamc,Arc_de_Triomf_Per_Un_Món_(Videoclip_Oficial),Arc De Triomf,Arc de Triomf - Per Un Món (Videoclip Oficial),rPJW55_Lamc_Arc_de_Triomf_Per_Un_Món_(Videoclip_Oficial).mp3
ew7gbCjmf5Q,Màgia,Sansa - Topic,Màgia,ew7gbCjmf5Q_Màgia.mp3
t61B4sN2mLo,"1._TXARANGO_AL_CANET_ROCK_THE_TYETS_feat._La_Fúmiga_(El_Pipeig,_2020)",The Tyets,"1. TXARANGO AL CANET ROCK | THE TYETS feat. La Fúmiga (El Pipeig, 2020)","t61B4sN2mLo_1._TXARANGO_AL_CANET_ROCK_THE_TYETS_feat._La_Fúmiga_(El_Pipeig,_2020).mp3"
0bWoWuYqa4Q,Fer_camí_i_La_Pau_(Videoclip),Alícia Rey,Fer camí - Alícia Rey i La Pau (Videoclip),0bWoWuYqa4Q_Fer_camí_i_La_Pau_(Videoclip).mp3
Nwc80_plHlg,Cançó_de_suburbi,Névoa - Topic,Cançó de suburbi,Nwc80_plHlg_Cançó_de_suburbi.mp3
7Gzsv-PK0cY,JOAN_ISAAC_A_MARGALIDA,ACS1961CdL,JOAN ISAAC - A MARGALIDA,7Gzsv-PK0cY_JOAN_ISAAC_A_MARGALIDA.mp3
HvT3Ls8PKl8,La_Lluna_Vestida_de_Dol,Roc Puig - Topic,La Lluna Vestida de Dol,HvT3Ls8PKl8_La_Lluna_Vestida_de_Dol.mp3
TH0QxK39uyQ,-_Magaluf,Baaldo,Baaldo - Magaluf,TH0QxK39uyQ_-_Magaluf.mp3
aBDPsI0nuHU,Still_ill_Micròfons_i_Fogons_(Videoclip_Oficial),Lágrimas de Sangre,Still ill - Micròfons i Fogons (Videoclip Oficial),aBDPsI0nuHU_Still_ill_Micròfons_i_Fogons_(Videoclip_Oficial).mp3
pP5yV_E09-A,KOEMAN_DIMARTS_[LYRIC_VIDEO_OFICIAL],KOEMANPOP,KOEMAN - DIMARTS [LYRIC VIDEO OFICIAL],pP5yV_E09-A_KOEMAN_DIMARTS_[LYRIC_VIDEO_OFICIAL].mp3
SqUnhf4xrcA,-_aquelles_tardes_(Videoclip_Oficial),Segonamà,Segonamà - aquelles tardes (Videoclip Oficial),SqUnhf4xrcA_-_aquelles_tardes_(Videoclip_Oficial).mp3
_JYRIWVKves,LOLA_TILDO_MUXART,Crea Music,LOLA - TILDO MUXART,_JYRIWVKves_LOLA_TILDO_MUXART.mp3
Ff_Rq39QESQ,El_poni_roig,The New Raemon,El poni roig,Ff_Rq39QESQ_El_poni_roig.mp3
3zXO7Hl9kf4,Objectius,Aitor Cugat - Topic,Objectius,3zXO7Hl9kf4_Objectius.mp3
HZW8P_yOP8Q,-_Nord_[lyric_video],Marialluïsa,Marialluïsa - Nord [lyric video],HZW8P_yOP8Q_-_Nord_[lyric_video].mp3
SzeQBFngwjQ,Anirem_a_Sopar,Trau,Anirem a Sopar,SzeQBFngwjQ_Anirem_a_Sopar.mp3
C9X_rgJStc4,Halldor_Mar_No_hi_ha_estranys_en_aquest_món,La Cupula Music,Halldor Mar - No hi ha estranys en aquest món,C9X_rgJStc4_Halldor_Mar_No_hi_ha_estranys_en_aquest_món.mp3
4oWnbCQIcgI,KOEMAN_TRENTA_[VIDEOCLIP_OFICIAL],KOEMANPOP,KOEMAN - TRENTA [VIDEOCLIP OFICIAL],4oWnbCQIcgI_KOEMAN_TRENTA_[VIDEOCLIP_OFICIAL].mp3
vJrt3KB-a7s,-_Milions_d'estrelles,Xanguito,Xanguito - Milions d'estrelles,vJrt3KB-a7s_-_Milions_d'estrelles.mp3
D7Vjhf1WOy4,[Private_video],,[Private video],D7Vjhf1WOy4_[Private_video].mp3
MzxnqWDSisI,Els_Pets_Blue_Tack_Videoclip_Oficial,RGBSuports,Els Pets - Blue Tack - Videoclip Oficial,MzxnqWDSisI_Els_Pets_Blue_Tack_Videoclip_Oficial.mp3
cA3Dk6M-qVc,Dr._Calypso_Plan_10,drunkypunky1,Dr. Calypso - Plan 10,cA3Dk6M-qVc_Dr._Calypso_Plan_10.mp3
QCYaW8hs-7U,Aspencat_L'últim_Segon,antifa93cat,Aspencat -  L'últim Segon,QCYaW8hs-7U_Aspencat_L'últim_Segon.mp3
XLMcDGzy0_g,-_La_Serotonina_(Videoclip_Oficial),Manel,Manel - La Serotonina (Videoclip Oficial),XLMcDGzy0_g_-_La_Serotonina_(Videoclip_Oficial).mp3
eGWrRRgjTRg,Res_tornarà_a_ser_igual_Gossos_-Subtitulado_ESPAÑOL._Polseres_Vermelles_Pulseras_rojas,Demian Pablo,Res tornarà a ser igual - Gossos -Subtitulado ESPAÑOL.  Polseres Vermelles / Pulseras rojas,eGWrRRgjTRg_Res_tornarà_a_ser_igual_Gossos_-Subtitulado_ESPAÑOL._Polseres_Vermelles_Pulseras_rojas.mp3
Zyal3qirpGc,Torno_Cap_a_Casa_Dasousa_Mix,Gertrudis,Torno Cap a Casa Dasousa Mix,Zyal3qirpGc_Torno_Cap_a_Casa_Dasousa_Mix.mp3
Z3IfBnpPt6c,ASPENCAT_Vull_brindar_(amb_Àlex_Seguí_de_La_Gossa_Sorda),Aspencat Oficial,ASPENCAT - Vull brindar (amb Àlex Seguí de La Gossa Sorda),Z3IfBnpPt6c_ASPENCAT_Vull_brindar_(amb_Àlex_Seguí_de_La_Gossa_Sorda).mp3
H5oYLq9kHI4,Pele_Macleod_Vora_el_Mar_(Directe),Pele MacLeod - CANAL OFICIAL-,Pele Macleod - Vora el Mar (Directe),H5oYLq9kHI4_Pele_Macleod_Vora_el_Mar_(Directe).mp3
b4ql3xujvTI,01_Carregant,CampikiPugui,01 CampikiPugui - Carregant,b4ql3xujvTI_01_Carregant.mp3
suru7vbOFnY,[Private_video],,[Private video],suru7vbOFnY_[Private_video].mp3
rIykNmpAnSs,Alex_Casademunt_Barcelona_No_Té_Por_(Audio_Oficial),Radial ES,Alex Casademunt - Barcelona No Té Por (Audio Oficial),rIykNmpAnSs_Alex_Casademunt_Barcelona_No_Té_Por_(Audio_Oficial).mp3
0l10OvFwEik,Aspencat_Música_naix_de_la_ràbia_(Videoclip_Oficial),Aspencat Oficial,Aspencat - Música naix de la ràbia (Videoclip Oficial),0l10OvFwEik_Aspencat_Música_naix_de_la_ràbia_(Videoclip_Oficial).mp3
gWSgr83tv5Q,Quart_Primera_Doctor_(Single_Oficial),Satélite K,Quart Primera -  Doctor (Single Oficial),gWSgr83tv5Q_Quart_Primera_Doctor_(Single_Oficial).mp3
FZUFOoutBt0,El_millor_moment_Desembre,Grupdesembre,El millor moment - Desembre,FZUFOoutBt0_El_millor_moment_Desembre.mp3
kgTIcQXVUis,ITACA_BAND_09._Un_nou_element,Itaca Band Oficial,ITACA BAND - 09. Un nou element,kgTIcQXVUis_ITACA_BAND_09._Un_nou_element.mp3
rB1W0F0uFQE,Joan_Rovira_Encara_tenim_temps_(Àlbum_Oficial),Satélite K,Joan Rovira - Encara tenim temps (Àlbum Oficial),rB1W0F0uFQE_Joan_Rovira_Encara_tenim_temps_(Àlbum_Oficial).mp3
LxKzPcDVATI,ASPENCAT_Som_moviment_(amb_Xabi_Solano_i_Pini_d'Esne_Beltza),Aspencat Oficial,ASPENCAT - Som moviment (amb Xabi Solano i Pini d'Esne Beltza),LxKzPcDVATI_ASPENCAT_Som_moviment_(amb_Xabi_Solano_i_Pini_d'Esne_Beltza).mp3
8fq_MaVRDkM,LA_GOSSA_SORDA_La_Nostra_Sort_(Videoclip),Maldito Records,"LA GOSSA SORDA ""La Nostra Sort"" (Videoclip)",8fq_MaVRDkM_LA_GOSSA_SORDA_La_Nostra_Sort_(Videoclip).mp3
udqUG4hDoL0,Txarango_El_tren_del_temps_(Audio_Oficial),Txarango Oficial,Txarango - El tren del temps (Audio Oficial),udqUG4hDoL0_Txarango_El_tren_del_temps_(Audio_Oficial).mp3
5ssDyrjwvIc,ZOO_02_EL_CAP_PER_AVALL_VIDEOCLIP_OFICIAL,ZOO POSSE,ZOO - 02 EL CAP PER AVALL | VIDEOCLIP OFICIAL,5ssDyrjwvIc_ZOO_02_EL_CAP_PER_AVALL_VIDEOCLIP_OFICIAL.mp3
DkpXrqTVrKU,Lax'n'Busto_T'estimo_molt_(Maite_Zaitut),independentista91,Lax'n'Busto - T'estimo molt (Maite Zaitut),DkpXrqTVrKU_Lax'n'Busto_T'estimo_molt_(Maite_Zaitut).mp3
PyoPHAQYPFs,ZOO_VULL,ZOO POSSE,ZOO - VULL,PyoPHAQYPFs_ZOO_VULL.mp3
1sZ_CH_D7I4,BLAUMUT_Equilibri_(Audio_Single_Oficial),Blaumut Oficial,BLAUMUT - Equilibri (Audio Single Oficial),1sZ_CH_D7I4_BLAUMUT_Equilibri_(Audio_Single_Oficial).mp3
61jNBIMy8_E,Txarango_Som_foc_(feat._The_Cat_Empire)_(Audio_Oficial),Txarango Oficial,Txarango - Som foc (feat. The Cat Empire) (Audio Oficial),61jNBIMy8_E_Txarango_Som_foc_(feat._The_Cat_Empire)_(Audio_Oficial).mp3
3C7E-p4xjRo,Buhos_Brama_(Videoclip_Oficial),Buhos Oficial,Buhos - Brama (Videoclip Oficial),3C7E-p4xjRo_Buhos_Brama_(Videoclip_Oficial).mp3
c6b__5rxlrQ,Txarango_Vola_(amb_lletra),Drum4Dream,Txarango - Vola (amb lletra),c6b__5rxlrQ_Txarango_Vola_(amb_lletra).mp3
DSgjSigqJng,-_Monsieur_Cousteau_(HD)_2012,Els Amics de les Arts,Els Amics de les Arts - Monsieur Cousteau (HD) 2012,DSgjSigqJng_-_Monsieur_Cousteau_(HD)_2012.mp3
oxqFgWcGUIM,GERTRUDIS_No_Sé_Si,Gertrudis,GERTRUDIS No Sé Si,oxqFgWcGUIM_GERTRUDIS_No_Sé_Si.mp3
z2r1J4UTfjg,Quina_Calitja_La_Gossa_Sorda,musicaenvalencia,Quina Calitja - La Gossa Sorda,z2r1J4UTfjg_Quina_Calitja_La_Gossa_Sorda.mp3
3_1VIzRYDQc,-_Sabotatge_(Videoclip_oficial),Manel,Manel - Sabotatge (Videoclip oficial),3_1VIzRYDQc_-_Sabotatge_(Videoclip_oficial).mp3
kN3UJRO5B48,SOM;_Obrint_Pas,theboxingcactus,SOM; Obrint Pas,kN3UJRO5B48_SOM;_Obrint_Pas.mp3
0BStza4CxQc,Sopa_de_Cabra_El_boig_de_la_ciutat,Warner Music Spain,Sopa de Cabra - El boig de la ciutat,0BStza4CxQc_Sopa_de_Cabra_El_boig_de_la_ciutat.mp3
j1Jd_ywWDn4,ZOO_Corbelles_(videoclip),Propaganda pel fet!,ZOO - Corbelles (videoclip),j1Jd_ywWDn4_ZOO_Corbelles_(videoclip).mp3
6Bv9IkXeTNM,Tant_de_Bo_Txarango_lletra,Laura Ulldemolins i Jornet,Tant de Bo - Txarango lletra,6Bv9IkXeTNM_Tant_de_Bo_Txarango_lletra.mp3
5pMBcCGQr78,Txarango_La_dansa_del_vestit_Lletra,Neotoniu123,Txarango - La dansa del vestit | Lletra,5pMBcCGQr78_Txarango_La_dansa_del_vestit_Lletra.mp3
gpEZn4bp0ic,Princesa_vuit_lletra,Nerea hs,Princesa - vuit lletra,gpEZn4bp0ic_Princesa_vuit_lletra.mp3
qJ-aRZzqon4,Amelie_Per_Tu_(_Video_clip_oficial),Música Global,Amelie - Per Tu ( Video clip oficial),qJ-aRZzqon4_Amelie_Per_Tu_(_Video_clip_oficial).mp3
bHv8FoILRMc,i_Chambao_presenten_Tan_Lluny_de_Tu,Gertrudis,"Gertrudis i Chambao presenten ""Tan Lluny de Tu""",bHv8FoILRMc_i_Chambao_presenten_Tan_Lluny_de_Tu.mp3
ozaZ5826SjY,Txarango_Quan_tot_s'enlaira_Lletra,Neotoniu123,Txarango - Quan tot s'enlaira | Lletra,ozaZ5826SjY_Txarango_Quan_tot_s'enlaira_Lletra.mp3
8KE2IvqKfiM,09_Batega_Txarango,Txarango Oficial,09   Batega - Txarango,8KE2IvqKfiM_09_Batega_Txarango.mp3
RRLHUrer9r8,Els_Pets_Draps_de_cuina_(Fràgil),inapixel,Els Pets - Draps de cuina (Fràgil),RRLHUrer9r8_Els_Pets_Draps_de_cuina_(Fràgil).mp3
JLi_F5fP6ug,[Deleted_video],,[Deleted video],JLi_F5fP6ug_[Deleted_video].mp3
-0rki880EVQ,03_La_vuelta_al_mundo_Txarango,Txarango Oficial,03   La vuelta al mundo - Txarango,-0rki880EVQ_03_La_vuelta_al_mundo_Txarango.mp3
_k5_HmjxPwQ,OBRINT_PAS_La_Vida_Sense_Tu_(VIDEOCLIP_HD),Propaganda pel fet!,OBRINT PAS - La Vida Sense Tu (VIDEOCLIP HD),_k5_HmjxPwQ_OBRINT_PAS_La_Vida_Sense_Tu_(VIDEOCLIP_HD).mp3
z6o9zSKislU,Sopa_de_Cabra_El_Far_del_Sud,Barjaules,Sopa de Cabra - El Far del Sud,z6o9zSKislU_Sopa_de_Cabra_El_Far_del_Sud.mp3
qRA-eDAlheU,Amelie_Fes-ho_realitat_Video_Clip_Oficial,Música Global,Amelie - Fes-ho realitat - Video Clip Oficial,qRA-eDAlheU_Amelie_Fes-ho_realitat_Video_Clip_Oficial.mp3
zELlLhzNtpA,-_Les_Coses,Els Amics de les Arts,Els Amics de les Arts - Les Coses,zELlLhzNtpA_-_Les_Coses.mp3
cdH_F5z-cGw,[Private_video],,[Private video],cdH_F5z-cGw_[Private_video].mp3
03O9-EYULNo,SENYOR_OCA_HEM_APRÈS_(Videoclip_Oficial),Senyor Oca,SENYOR OCA - HEM APRÈS (Videoclip Oficial),03O9-EYULNo_SENYOR_OCA_HEM_APRÈS_(Videoclip_Oficial).mp3
dMgzZuqA6Sg,LILDAMI_COWBOY_BEBOP_(amb_TEUMA_THUG_i_SR.CHEN)_Cançó_oficial_del_Festival_MALEDUCATS,Lildami,LILDAMI - COWBOY BEBOP (amb TEUMA THUG i SR.CHEN) - Cançó oficial del Festival MALEDUCATS,dMgzZuqA6Sg_LILDAMI_COWBOY_BEBOP_(amb_TEUMA_THUG_i_SR.CHEN)_Cançó_oficial_del_Festival_MALEDUCATS.mp3
revBp-Zb1cE,Maria_·_·_Official_video_(2017),Pèl de Gall,Maria · Pèl de Gall · Official video (2017),revBp-Zb1cE_Maria_·_·_Official_video_(2017).mp3
nSkD13aJx5Q,Mazoni_Amb_el_símbol_d'infinit_[videoclip_oficial],bankrobberbcn,Mazoni - Amb el símbol d'infinit [videoclip oficial],nSkD13aJx5Q_Mazoni_Amb_el_símbol_d'infinit_[videoclip_oficial].mp3
MoIjsO-hOSs,-_Cantant_Rebel_(Videoclip_Oficial),Strombers,Strombers - Cantant Rebel (Videoclip Oficial),MoIjsO-hOSs_-_Cantant_Rebel_(Videoclip_Oficial).mp3
EuCntsjLPQc,SENYOR_OCA_BONA_AMIGA_(Videoclip_oficial),Senyor Oca,SENYOR OCA - BONA AMIGA (Videoclip oficial),EuCntsjLPQc_SENYOR_OCA_BONA_AMIGA_(Videoclip_oficial).mp3
7wd7Xl8OIRk,Sa_cançó_de_s'estiu_·_·_Official_video,Pèl de Gall,Sa cançó de s'estiu · Pèl de Gall · Official video,7wd7Xl8OIRk_Sa_cançó_de_s'estiu_·_·_Official_video.mp3
dewTw1mKu0g,Salva_Racero_Immortals_(Videoclip_Oficial),Satélite K,Salva Racero - Immortals (Videoclip Oficial),dewTw1mKu0g_Salva_Racero_Immortals_(Videoclip_Oficial).mp3
_rKNzl-Ikj0,El_Petit_de_Cal_Eril_Pols_[Clip_Oficial],el petit de cal eril,El Petit de Cal Eril - Pols [Clip Oficial],_rKNzl-Ikj0_El_Petit_de_Cal_Eril_Pols_[Clip_Oficial].mp3
yOO424bOnSU,-_Una_cançó_que_em_parla_de_tu_(2018),Els Catarres,Els Catarres - Una cançó que em parla de tu (2018),yOO424bOnSU_-_Una_cançó_que_em_parla_de_tu_(2018).mp3
UWsfll-Cu9k,LILDAMI_Noi_de_l'espai_(amb_SUU_i_SR._CHEN)_[VIDEO],Lildami,LILDAMI - Noi de l'espai (amb SUU i SR. CHEN) [VIDEO],UWsfll-Cu9k_LILDAMI_Noi_de_l'espai_(amb_SUU_i_SR._CHEN)_[VIDEO].mp3
E_o2ruy6jt8,El_Petit_de_Cal_Eril_Sento_[videoclip_oficial],el petit de cal eril,El Petit de Cal Eril - Sento [videoclip oficial],E_o2ruy6jt8_El_Petit_de_Cal_Eril_Sento_[videoclip_oficial].mp3
